Tx1,Tx2,Tx3,Position_Label,Coordinate_Hint
-29,-28,-44,P2,"(0.71, 0.35)"
-30,-29,-39,P2,"(0.71, 0.35)"
-30,-27,-44,P2,"(0.71, 0.35)"
-29,-27,-45,P2,"(0.71, 0.35)"
-29,-27,-45,P2,"(0.71, 0.35)"
-29,-27,-45,P2,"(0.71, 0.35)"
-29,-27,-44,P2,"(0.71, 0.35)"
-29,-29,-43,P2,"(0.71, 0.35)"
-28,-28,-45,P2,"(0.71, 0.35)"
-28,-28,-45,P2,"(0.71, 0.35)"
-28,-28,-45,P2,"(0.71, 0.35)"
-28,-28,-45,P2,"(0.71, 0.35)"
-28,-28,-46,P2,"(0.71, 0.35)"
-28,-28,-44,P2,"(0.71, 0.35)"
-29,-27,-46,P2,"(0.71, 0.35)"
-29,-27,-46,P2,"(0.71, 0.35)"
-29,-27,-46,P2,"(0.71, 0.35)"
-29,-27,-46,P2,"(0.71, 0.35)"
-30,-28,-46,P2,"(0.71, 0.35)"
-34,-32,-45,P2,"(0.71, 0.35)"
-31,-28,-45,P2,"(0.71, 0.35)"
-35,-28,-44,P2,"(0.71, 0.35)"
-29,-28,-43,P2,"(0.71, 0.35)"
-29,-29,-42,P2,"(0.71, 0.35)"
-29,-27,-43,P2,"(0.71, 0.35)"
-29,-27,-43,P2,"(0.71, 0.35)"
-29,-27,-42,P2,"(0.71, 0.35)"
-31,-27,-43,P2,"(0.71, 0.35)"
-35,-29,-43,P2,"(0.71, 0.35)"
-30,-27,-43,P2,"(0.71, 0.35)"
-29,-29,-38,P2,"(0.71, 0.35)"
-29,-28,-43,P2,"(0.71, 0.35)"
-30,-27,-45,P2,"(0.71, 0.35)"
-30,-27,-43,P2,"(0.71, 0.35)"
-30,-27,-46,P2,"(0.71, 0.35)"
-30,-27,-44,P2,"(0.71, 0.35)"
-35,-27,-43,P2,"(0.71, 0.35)"
-29,-29,-45,P2,"(0.71, 0.35)"
-34,-27,-44,P2,"(0.71, 0.35)"
-29,-27,-45,P2,"(0.71, 0.35)"
-29,-34,-45,P2,"(0.71, 0.35)"
-30,-29,-46,P2,"(0.71, 0.35)"
-29,-28,-45,P2,"(0.71, 0.35)"
-30,-32,-44,P2,"(0.71, 0.35)"
-30,-32,-44,P2,"(0.71, 0.35)"
-30,-32,-44,P2,"(0.71, 0.35)"
-30,-28,-44,P2,"(0.71, 0.35)"
-29,-27,-44,P2,"(0.71, 0.35)"
-30,-33,-43,P2,"(0.71, 0.35)"
-30,-33,-43,P2,"(0.71, 0.35)"
-30,-33,-43,P2,"(0.71, 0.35)"
-30,-34,-44,P2,"(0.71, 0.35)"
-29,-27,-44,P2,"(0.71, 0.35)"
-30,-29,-44,P2,"(0.71, 0.35)"
-29,-28,-44,P2,"(0.71, 0.35)"
-30,-32,-45,P2,"(0.71, 0.35)"
-29,-28,-45,P2,"(0.71, 0.35)"
-30,-30,-45,P2,"(0.71, 0.35)"
-30,-29,-44,P2,"(0.71, 0.35)"
-30,-28,-44,P2,"(0.71, 0.35)"
-30,-29,-44,P2,"(0.71, 0.35)"
-30,-28,-44,P2,"(0.71, 0.35)"
-30,-28,-44,P2,"(0.71, 0.35)"
-30,-34,-44,P2,"(0.71, 0.35)"
-30,-27,-44,P2,"(0.71, 0.35)"
-35,-28,-45,P2,"(0.71, 0.35)"
-29,-28,-45,P2,"(0.71, 0.35)"
-30,-27,-45,P2,"(0.71, 0.35)"
-30,-27,-45,P2,"(0.71, 0.35)"
-30,-29,-45,P2,"(0.71, 0.35)"
-31,-28,-42,P2,"(0.71, 0.35)"
-30,-28,-43,P2,"(0.71, 0.35)"
-31,-28,-45,P2,"(0.71, 0.35)"
-30,-28,-43,P2,"(0.71, 0.35)"
-30,-28,-44,P2,"(0.71, 0.35)"
-30,-28,-44,P2,"(0.71, 0.35)"
-35,-28,-45,P2,"(0.71, 0.35)"
-30,-28,-42,P2,"(0.71, 0.35)"
-30,-30,-43,P2,"(0.71, 0.35)"
-30,-28,-42,P2,"(0.71, 0.35)"
-35,-29,-42,P2,"(0.71, 0.35)"
-30,-28,-43,P2,"(0.71, 0.35)"
-30,-30,-43,P2,"(0.71, 0.35)"
-31,-28,-43,P2,"(0.71, 0.35)"
-29,-30,-43,P2,"(0.71, 0.35)"
-30,-28,-45,P2,"(0.71, 0.35)"
-29,-28,-44,P2,"(0.71, 0.35)"
-29,-30,-43,P2,"(0.71, 0.35)"
-30,-28,-45,P2,"(0.71, 0.35)"
-29,-30,-43,P2,"(0.71, 0.35)"
-30,-28,-45,P2,"(0.71, 0.35)"
-29,-30,-43,P2,"(0.71, 0.35)"
-29,-29,-43,P2,"(0.71, 0.35)"
-30,-30,-43,P2,"(0.71, 0.35)"
-30,-28,-42,P2,"(0.71, 0.35)"
-30,-28,-42,P2,"(0.71, 0.35)"
-30,-30,-43,P2,"(0.71, 0.35)"
-30,-28,-42,P2,"(0.71, 0.35)"
-30,-32,-44,P2,"(0.71, 0.35)"
-30,-28,-43,P2,"(0.71, 0.35)"
-34,-28,-42,P2,"(0.71, 0.35)"
-30,-30,-42,P2,"(0.71, 0.35)"
-30,-29,-42,P2,"(0.71, 0.35)"
-30,-29,-42,P2,"(0.71, 0.35)"
-36,-27,-43,P2,"(0.71, 0.35)"
-37,-26,-43,P2,"(0.71, 0.35)"
-37,-28,-42,P2,"(0.71, 0.35)"
-37,-26,-43,P2,"(0.71, 0.35)"
-37,-26,-44,P2,"(0.71, 0.35)"
-36,-26,-43,P2,"(0.71, 0.35)"
-36,-26,-42,P2,"(0.71, 0.35)"
-37,-28,-44,P2,"(0.71, 0.35)"
-36,-27,-42,P2,"(0.71, 0.35)"
-36,-28,-42,P2,"(0.71, 0.35)"
-36,-28,-42,P2,"(0.71, 0.35)"
-37,-27,-44,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-37,-29,-42,P2,"(0.71, 0.35)"
-36,-28,-43,P2,"(0.71, 0.35)"
-36,-27,-42,P2,"(0.71, 0.35)"
-36,-27,-43,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-37,-28,-42,P2,"(0.71, 0.35)"
-36,-27,-43,P2,"(0.71, 0.35)"
-36,-27,-43,P2,"(0.71, 0.35)"
-38,-28,-44,P2,"(0.71, 0.35)"
-37,-27,-43,P2,"(0.71, 0.35)"
-38,-28,-42,P2,"(0.71, 0.35)"
-38,-28,-43,P2,"(0.71, 0.35)"
-37,-28,-43,P2,"(0.71, 0.35)"
-38,-29,-43,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-39,-27,-42,P2,"(0.71, 0.35)"
-38,-27,-43,P2,"(0.71, 0.35)"
-38,-27,-44,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-38,-28,-42,P2,"(0.71, 0.35)"
-38,-27,-43,P2,"(0.71, 0.35)"
-38,-27,-43,P2,"(0.71, 0.35)"
-39,-28,-43,P2,"(0.71, 0.35)"
-38,-26,-43,P2,"(0.71, 0.35)"
-37,-28,-44,P2,"(0.71, 0.35)"
-39,-27,-44,P2,"(0.71, 0.35)"
-37,-27,-43,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-36,-27,-42,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-36,-26,-43,P2,"(0.71, 0.35)"
-37,-26,-43,P2,"(0.71, 0.35)"
-37,-26,-43,P2,"(0.71, 0.35)"
-37,-26,-43,P2,"(0.71, 0.35)"
-36,-27,-42,P2,"(0.71, 0.35)"
-37,-26,-42,P2,"(0.71, 0.35)"
-36,-26,-43,P2,"(0.71, 0.35)"
-35,-26,-42,P2,"(0.71, 0.35)"
-36,-27,-41,P2,"(0.71, 0.35)"
-37,-27,-43,P2,"(0.71, 0.35)"
-36,-26,-43,P2,"(0.71, 0.35)"
-37,-27,-43,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-37,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-27,-43,P2,"(0.71, 0.35)"
-39,-27,-42,P2,"(0.71, 0.35)"
-38,-28,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-37,-26,-41,P2,"(0.71, 0.35)"
-37,-26,-42,P2,"(0.71, 0.35)"
-37,-26,-42,P2,"(0.71, 0.35)"
-37,-26,-42,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-37,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-31,-44,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-39,-27,-43,P2,"(0.71, 0.35)"
-39,-27,-43,P2,"(0.71, 0.35)"
-39,-28,-42,P2,"(0.71, 0.35)"
-39,-28,-41,P2,"(0.71, 0.35)"
-39,-29,-41,P2,"(0.71, 0.35)"
-39,-28,-41,P2,"(0.71, 0.35)"
-40,-27,-41,P2,"(0.71, 0.35)"
-40,-27,-41,P2,"(0.71, 0.35)"
-40,-29,-41,P2,"(0.71, 0.35)"
-39,-28,-41,P2,"(0.71, 0.35)"
-39,-27,-41,P2,"(0.71, 0.35)"
-40,-27,-42,P2,"(0.71, 0.35)"
-40,-27,-42,P2,"(0.71, 0.35)"
-40,-27,-41,P2,"(0.71, 0.35)"
-40,-27,-41,P2,"(0.71, 0.35)"
-40,-28,-42,P2,"(0.71, 0.35)"
-38,-27,-41,P2,"(0.71, 0.35)"
-37,-27,-41,P2,"(0.71, 0.35)"
-36,-29,-42,P2,"(0.71, 0.35)"
-36,-26,-43,P2,"(0.71, 0.35)"
-37,-26,-45,P2,"(0.71, 0.35)"
-38,-26,-44,P2,"(0.71, 0.35)"
-38,-26,-43,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-38,-27,-43,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-37,-27,-41,P2,"(0.71, 0.35)"
-36,-27,-41,P2,"(0.71, 0.35)"
-37,-27,-41,P2,"(0.71, 0.35)"
-37,-32,-41,P2,"(0.71, 0.35)"
-38,-28,-42,P2,"(0.71, 0.35)"
-37,-28,-43,P2,"(0.71, 0.35)"
-36,-27,-41,P2,"(0.71, 0.35)"
-35,-27,-41,P2,"(0.71, 0.35)"
-35,-26,-42,P2,"(0.71, 0.35)"
-31,-27,-41,P2,"(0.71, 0.35)"
-35,-26,-41,P2,"(0.71, 0.35)"
-33,-26,-41,P2,"(0.71, 0.35)"
-30,-28,-40,P2,"(0.71, 0.35)"
-31,-27,-41,P2,"(0.71, 0.35)"
-36,-29,-43,P2,"(0.71, 0.35)"
-36,-27,-42,P2,"(0.71, 0.35)"
-36,-26,-42,P2,"(0.71, 0.35)"
-35,-26,-42,P2,"(0.71, 0.35)"
-35,-27,-42,P2,"(0.71, 0.35)"
-35,-25,-42,P2,"(0.71, 0.35)"
-35,-26,-42,P2,"(0.71, 0.35)"
-31,-27,-42,P2,"(0.71, 0.35)"
-36,-26,-43,P2,"(0.71, 0.35)"
-36,-25,-43,P2,"(0.71, 0.35)"
-36,-25,-42,P2,"(0.71, 0.35)"
-37,-25,-41,P2,"(0.71, 0.35)"
-37,-25,-42,P2,"(0.71, 0.35)"
-36,-27,-42,P2,"(0.71, 0.35)"
-36,-25,-42,P2,"(0.71, 0.35)"
-36,-26,-42,P2,"(0.71, 0.35)"
-36,-25,-41,P2,"(0.71, 0.35)"
-36,-26,-42,P2,"(0.71, 0.35)"
-35,-26,-42,P2,"(0.71, 0.35)"
-35,-25,-42,P2,"(0.71, 0.35)"
-36,-25,-43,P2,"(0.71, 0.35)"
-37,-25,-41,P2,"(0.71, 0.35)"
-36,-25,-41,P2,"(0.71, 0.35)"
-35,-25,-41,P2,"(0.71, 0.35)"
-37,-25,-42,P2,"(0.71, 0.35)"
-36,-25,-41,P2,"(0.71, 0.35)"
-36,-27,-42,P2,"(0.71, 0.35)"
-36,-27,-41,P2,"(0.71, 0.35)"
-37,-25,-42,P2,"(0.71, 0.35)"
-36,-27,-41,P2,"(0.71, 0.35)"
-36,-25,-41,P2,"(0.71, 0.35)"
-37,-25,-41,P2,"(0.71, 0.35)"
-36,-27,-41,P2,"(0.71, 0.35)"
-36,-26,-41,P2,"(0.71, 0.35)"
-36,-26,-42,P2,"(0.71, 0.35)"
-37,-25,-41,P2,"(0.71, 0.35)"
-36,-26,-41,P2,"(0.71, 0.35)"
-36,-25,-41,P2,"(0.71, 0.35)"
-36,-25,-41,P2,"(0.71, 0.35)"
-36,-27,-41,P2,"(0.71, 0.35)"
-36,-27,-41,P2,"(0.71, 0.35)"
-36,-26,-41,P2,"(0.71, 0.35)"
-36,-26,-41,P2,"(0.71, 0.35)"
-36,-25,-41,P2,"(0.71, 0.35)"
-36,-25,-41,P2,"(0.71, 0.35)"
-36,-26,-41,P2,"(0.71, 0.35)"
-36,-25,-41,P2,"(0.71, 0.35)"
-36,-27,-41,P2,"(0.71, 0.35)"
-37,-26,-41,P2,"(0.71, 0.35)"
-37,-26,-42,P2,"(0.71, 0.35)"
-36,-25,-41,P2,"(0.71, 0.35)"
-36,-27,-41,P2,"(0.71, 0.35)"
-36,-27,-41,P2,"(0.71, 0.35)"
-36,-25,-41,P2,"(0.71, 0.35)"
-36,-27,-42,P2,"(0.71, 0.35)"
-36,-26,-41,P2,"(0.71, 0.35)"
-38,-26,-41,P2,"(0.71, 0.35)"
-37,-26,-41,P2,"(0.71, 0.35)"
-37,-26,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-38,-28,-41,P2,"(0.71, 0.35)"
-37,-27,-41,P2,"(0.71, 0.35)"
-36,-27,-41,P2,"(0.71, 0.35)"
-37,-27,-41,P2,"(0.71, 0.35)"
-38,-25,-42,P2,"(0.71, 0.35)"
-38,-25,-42,P2,"(0.71, 0.35)"
-37,-25,-45,P2,"(0.71, 0.35)"
-36,-26,-45,P2,"(0.71, 0.35)"
-36,-27,-43,P2,"(0.71, 0.35)"
-36,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-37,-26,-43,P2,"(0.71, 0.35)"
-40,-27,-42,P2,"(0.71, 0.35)"
-38,-25,-41,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-41,P2,"(0.71, 0.35)"
-38,-26,-41,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-41,P2,"(0.71, 0.35)"
-38,-27,-41,P2,"(0.71, 0.35)"
-37,-27,-41,P2,"(0.71, 0.35)"
-37,-27,-41,P2,"(0.71, 0.35)"
-37,-27,-41,P2,"(0.71, 0.35)"
-37,-27,-41,P2,"(0.71, 0.35)"
-38,-28,-41,P2,"(0.71, 0.35)"
-39,-26,-41,P2,"(0.71, 0.35)"
-39,-26,-41,P2,"(0.71, 0.35)"
-39,-26,-41,P2,"(0.71, 0.35)"
-39,-26,-41,P2,"(0.71, 0.35)"
-39,-26,-41,P2,"(0.71, 0.35)"
-39,-27,-41,P2,"(0.71, 0.35)"
-39,-27,-42,P2,"(0.71, 0.35)"
-40,-27,-41,P2,"(0.71, 0.35)"
-38,-26,-41,P2,"(0.71, 0.35)"
-37,-27,-41,P2,"(0.71, 0.35)"
-37,-27,-41,P2,"(0.71, 0.35)"
-37,-27,-41,P2,"(0.71, 0.35)"
-37,-32,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-37,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-41,P2,"(0.71, 0.35)"
-39,-27,-41,P2,"(0.71, 0.35)"
-39,-28,-41,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-41,P2,"(0.71, 0.35)"
-38,-27,-41,P2,"(0.71, 0.35)"
-38,-26,-41,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-28,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-43,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-38,-33,-42,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-38,-29,-43,P2,"(0.71, 0.35)"
-38,-29,-42,P2,"(0.71, 0.35)"
-38,-29,-43,P2,"(0.71, 0.35)"
-38,-27,-43,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-38,-28,-42,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-38,-28,-43,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-37,-26,-42,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-38,-27,-43,P2,"(0.71, 0.35)"
-38,-28,-43,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-38,-27,-43,P2,"(0.71, 0.35)"
-38,-26,-43,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-43,P2,"(0.71, 0.35)"
-38,-27,-43,P2,"(0.71, 0.35)"
-37,-26,-43,P2,"(0.71, 0.35)"
-37,-27,-41,P2,"(0.71, 0.35)"
-39,-28,-42,P2,"(0.71, 0.35)"
-38,-28,-42,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-37,-26,-41,P2,"(0.71, 0.35)"
-37,-26,-42,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-35,-27,-42,P2,"(0.71, 0.35)"
-39,-27,-42,P2,"(0.71, 0.35)"
-38,-28,-42,P2,"(0.71, 0.35)"
-38,-26,-44,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-39,-28,-42,P2,"(0.71, 0.35)"
-39,-27,-37,P2,"(0.71, 0.35)"
-39,-27,-42,P2,"(0.71, 0.35)"
-37,-27,-42,P2,"(0.71, 0.35)"
-37,-26,-42,P2,"(0.71, 0.35)"
-38,-27,-43,P2,"(0.71, 0.35)"
-40,-28,-44,P2,"(0.71, 0.35)"
-40,-26,-41,P2,"(0.71, 0.35)"
-40,-27,-42,P2,"(0.71, 0.35)"
-39,-27,-43,P2,"(0.71, 0.35)"
-39,-27,-42,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-41,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-38,-26,-41,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-27,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-37,-26,-42,P2,"(0.71, 0.35)"
-40,-27,-41,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-42,P2,"(0.71, 0.35)"
-38,-26,-43,P2,"(0.71, 0.35)"
-40,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-41,-27,-42,P2,"(0.71, 0.35)"
-41,-27,-42,P2,"(0.71, 0.35)"
-41,-27,-42,P2,"(0.71, 0.35)"
-41,-27,-42,P2,"(0.71, 0.35)"
-41,-25,-42,P2,"(0.71, 0.35)"
-41,-27,-42,P2,"(0.71, 0.35)"
-41,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-41,P2,"(0.71, 0.35)"
-39,-27,-41,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-41,P2,"(0.71, 0.35)"
-39,-27,-41,P2,"(0.71, 0.35)"
-40,-27,-41,P2,"(0.71, 0.35)"
-40,-27,-41,P2,"(0.71, 0.35)"
-40,-26,-41,P2,"(0.71, 0.35)"
-39,-26,-41,P2,"(0.71, 0.35)"
-39,-26,-41,P2,"(0.71, 0.35)"
-40,-27,-41,P2,"(0.71, 0.35)"
-39,-27,-41,P2,"(0.71, 0.35)"
-40,-26,-41,P2,"(0.71, 0.35)"
-39,-27,-41,P2,"(0.71, 0.35)"
-39,-26,-41,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-40,-26,-42,P2,"(0.71, 0.35)"
-40,-26,-42,P2,"(0.71, 0.35)"
-40,-27,-42,P2,"(0.71, 0.35)"
-40,-26,-43,P2,"(0.71, 0.35)"
-40,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-41,P2,"(0.71, 0.35)"
-39,-27,-41,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-39,-26,-42,P2,"(0.71, 0.35)"
-40,-26,-41,P2,"(0.71, 0.35)"
-40,-26,-41,P2,"(0.71, 0.35)"
-40,-26,-41,P2,"(0.71, 0.35)"
-40,-26,-41,P2,"(0.71, 0.35)"
-40,-26,-41,P2,"(0.71, 0.35)"
-40,-26,-43,P2,"(0.71, 0.35)"
-40,-27,-42,P2,"(0.71, 0.35)"
-40,-26,-42,P2,"(0.71, 0.35)"
-40,-26,-41,P2,"(0.71, 0.35)"
-40,-27,-41,P2,"(0.71, 0.35)"
-40,-27,-38,P2,"(0.71, 0.35)"
-40,-26,-42,P2,"(0.71, 0.35)"
-41,-27,-42,P2,"(0.71, 0.35)"
-41,-25,-42,P2,"(0.71, 0.35)"
-41,-26,-42,P2,"(0.71, 0.35)"
-41,-25,-42,P2,"(0.71, 0.35)"
-41,-25,-42,P2,"(0.71, 0.35)"
-41,-25,-42,P2,"(0.71, 0.35)"
-41,-25,-42,P2,"(0.71, 0.35)"
-41,-25,-42,P2,"(0.71, 0.35)"
-41,-25,-42,P2,"(0.71, 0.35)"
-41,-26,-40,P2,"(0.71, 0.35)"
-41,-24,-40,P2,"(0.71, 0.35)"
-42,-25,-41,P2,"(0.71, 0.35)"
-41,-26,-40,P2,"(0.71, 0.35)"
-42,-25,-41,P2,"(0.71, 0.35)"
-41,-24,-40,P2,"(0.71, 0.35)"
-41,-25,-41,P2,"(0.71, 0.35)"
-42,-25,-40,P2,"(0.71, 0.35)"
-42,-25,-41,P2,"(0.71, 0.35)"
-42,-25,-41,P2,"(0.71, 0.35)"
-42,-25,-41,P2,"(0.71, 0.35)"
-42,-24,-41,P2,"(0.71, 0.35)"
-42,-25,-41,P2,"(0.71, 0.35)"
-42,-25,-42,P2,"(0.71, 0.35)"
-42,-25,-42,P2,"(0.71, 0.35)"
-42,-25,-42,P2,"(0.71, 0.35)"
-42,-24,-43,P2,"(0.71, 0.35)"
-42,-24,-44,P2,"(0.71, 0.35)"
-42,-25,-45,P2,"(0.71, 0.35)"
-42,-24,-45,P2,"(0.71, 0.35)"
-42,-25,-45,P2,"(0.71, 0.35)"
-42,-24,-46,P2,"(0.71, 0.35)"
-42,-25,-47,P2,"(0.71, 0.35)"
-41,-25,-45,P2,"(0.71, 0.35)"
-42,-24,-46,P2,"(0.71, 0.35)"
-42,-25,-44,P2,"(0.71, 0.35)"
-41,-25,-45,P2,"(0.71, 0.35)"
-41,-25,-45,P2,"(0.71, 0.35)"
-41,-25,-44,P2,"(0.71, 0.35)"
-41,-24,-44,P2,"(0.71, 0.35)"
-42,-25,-44,P2,"(0.71, 0.35)"
-42,-24,-42,P2,"(0.71, 0.35)"
-43,-25,-42,P2,"(0.71, 0.35)"
-42,-25,-42,P2,"(0.71, 0.35)"
-43,-26,-41,P2,"(0.71, 0.35)"
-43,-26,-40,P2,"(0.71, 0.35)"
-43,-24,-40,P2,"(0.71, 0.35)"
-42,-24,-40,P2,"(0.71, 0.35)"
-42,-24,-41,P2,"(0.71, 0.35)"
-41,-26,-41,P2,"(0.71, 0.35)"
-41,-25,-41,P2,"(0.71, 0.35)"
-40,-25,-41,P2,"(0.71, 0.35)"
-41,-24,-42,P2,"(0.71, 0.35)"
-41,-25,-42,P2,"(0.71, 0.35)"
-41,-25,-42,P2,"(0.71, 0.35)"
-42,-25,-42,P2,"(0.71, 0.35)"
-43,-25,-42,P2,"(0.71, 0.35)"
-43,-26,-42,P2,"(0.71, 0.35)"
-44,-26,-42,P2,"(0.71, 0.35)"
-45,-26,-42,P2,"(0.71, 0.35)"
-45,-25,-42,P2,"(0.71, 0.35)"
-44,-26,-43,P2,"(0.71, 0.35)"
-44,-26,-45,P2,"(0.71, 0.35)"
-44,-26,-44,P2,"(0.71, 0.35)"
-45,-25,-44,P2,"(0.71, 0.35)"
-44,-25,-44,P2,"(0.71, 0.35)"
-42,-26,-43,P2,"(0.71, 0.35)"
-42,-25,-43,P2,"(0.71, 0.35)"
